id,subject_id,subject_name,evaluation_method_code,evaluation_method_name,evaluation_method_pred,conduct_score_pred,severity_level,reason_text,solution_text
2484,INF1522,Dự án nghề cơ bản,EM7,Kiểm tra trắc nghiệm,0.7613,0.4134,Trung bình,[INF1522 - Dự án nghề cơ bản] Thời gian làm bài không tương xứng số câu,Điều chỉnh thời lượng và phân bố câu hỏi
2485,INF0203,Lập trình hướng đối tượng và ứng dụng,EM7,Kiểm tra trắc nghiệm,0.4739,0.2129,Cao,[INF0203 - Lập trình hướng đối tượng và ứng dụng] Giám sát phòng thi chưa nghiêm (ghi nhận học kỳ này),Điều chỉnh thời lượng và phân bố câu hỏi
2486,INF1073,Xử lý ngôn ngữ tự nhiên,EM7,Kiểm tra trắc nghiệm,0.6442,0.456,Trung bình,[INF1073 - Xử lý ngôn ngữ tự nhiên] Giám sát phòng thi chưa nghiêm (ghi nhận học kỳ này),Rà soát câu nhiễu và công bố đáp án sớm
2487,INF1263,Kiểm thử phần mềm,EM7,Kiểm tra trắc nghiệm,0.9693,0.7595,Thấp,[INF1263 - Kiểm thử phần mềm] Giám sát phòng thi chưa nghiêm,Chuẩn hoá ngân hàng câu hỏi theo ma trận
2488,INF1433,Thiết kế minh hoạ,EM7,Kiểm tra trắc nghiệm,0.6294,0.7944,Thấp,[INF1433 - Thiết kế minh hoạ] Câu trắc nghiệm có nhiễu gây hiểu nhầm (ghi nhận học kỳ này),Tăng cường giám sát và quy trình phòng thi
2489,INF1463,Khai phá dữ liệu,EM7,Kiểm tra trắc nghiệm,0.5671,0.7034,Thấp,[INF1463 - Khai phá dữ liệu] Thời gian làm bài không tương xứng số câu,Tăng cường giám sát và quy trình phòng thi
2490,INF1303,Phân tích dữ liệu kinh doanh,EM7,Kiểm tra trắc nghiệm,0.6153,0.2146,Cao,[INF1303 - Phân tích dữ liệu kinh doanh] Giám sát phòng thi chưa nghiêm (ghi nhận học kỳ này),Tăng cường giám sát và quy trình phòng thi
2491,INF1463,Khai phá dữ liệu,EM7,Kiểm tra trắc nghiệm,0.5381,0.0626,Cao,[INF1463 - Khai phá dữ liệu] Đề thi chưa cân bằng độ khó giữa các chương,Rà soát câu nhiễu và công bố đáp án sớm
2492,INF0653,Kiến trúc phần mềm hiện đại,EM7,Kiểm tra trắc nghiệm,0.7485,0.8225,Thấp,[INF0653 - Kiến trúc phần mềm hiện đại] Thời gian làm bài không tương xứng số câu (ghi nhận học kỳ này),Chuẩn hoá ngân hàng câu hỏi theo ma trận
2493,INF0137,Đồ án tốt nghiệp (**),EM7,Kiểm tra trắc nghiệm,0.8893,0.3857,Trung bình,[INF0137 - Đồ án tốt nghiệp (**)] Câu trắc nghiệm có nhiễu gây hiểu nhầm,Tăng cường giám sát và quy trình phòng thi
2494,INF0992,Công nghệ IoT,EM7,Kiểm tra trắc nghiệm,0.7452,0.7847,Thấp,[INF0992 - Công nghệ IoT] Câu trắc nghiệm có nhiễu gây hiểu nhầm,Tăng cường giám sát và quy trình phòng thi
2495,PLO0052,Kinh tế chính trị Mác - Lênin,EM7,Kiểm tra trắc nghiệm,0.5262,0.6229,Thấp,[PLO0052 - Kinh tế chính trị Mác - Lênin] Đáp án và thang điểm công bố chậm,Đào tạo thiết kế câu hỏi trắc nghiệm cho giảng viên
2496,INF0263,Mạng máy tính,EM7,Kiểm tra trắc nghiệm,0.6278,0.1669,Cao,[INF0263 - Mạng máy tính] Giám sát phòng thi chưa nghiêm,Tăng cường giám sát và quy trình phòng thi
2497,INF0153,Hệ điều hành,EM7,Kiểm tra trắc nghiệm,0.9008,0.3352,Trung bình,[INF0153 - Hệ điều hành] Câu trắc nghiệm có nhiễu gây hiểu nhầm (ghi nhận học kỳ này),Tăng cường giám sát và quy trình phòng thi
2498,INF1433,Thiết kế minh hoạ,EM7,Kiểm tra trắc nghiệm,0.7056,0.3164,Trung bình,[INF1433 - Thiết kế minh hoạ] Đáp án và thang điểm công bố chậm,Rà soát câu nhiễu và công bố đáp án sớm
2499,INF0203,Lập trình hướng đối tượng và ứng dụng,EM7,Kiểm tra trắc nghiệm,0.9594,0.5139,Trung bình,[INF0203 - Lập trình hướng đối tượng và ứng dụng] Giám sát phòng thi chưa nghiêm,Rà soát câu nhiễu và công bố đáp án sớm
2500,PLO0052,Kinh tế chính trị Mác - Lênin,EM7,Kiểm tra trắc nghiệm,0.8121,0.6158,Thấp,[PLO0052 - Kinh tế chính trị Mác - Lênin] Thời gian làm bài không tương xứng số câu (ghi nhận học kỳ này),Chuẩn hoá ngân hàng câu hỏi theo ma trận
2501,INF0802,Giới thiệu ngành và Kỹ năng nghề nghiệp,EM7,Kiểm tra trắc nghiệm,0.8679,0.8298,Thấp,[INF0802 - Giới thiệu ngành và Kỹ năng nghề nghiệp] Thời gian làm bài không tương xứng số câu (ghi nhận học kỳ này),Rà soát câu nhiễu và công bố đáp án sớm
2502,INF1393,Kiến trúc máy tính,EM8,Đánh giá báo cáo/tiểu luận,0.6416,0.6641,Thấp,[INF1393 - Kiến trúc máy tính] Đề bài chưa rõ khiến sinh viên hiểu sai,"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
2503,INF0103,Nhập môn Trí tuệ nhân tạo,EM8,Đánh giá báo cáo/tiểu luận,0.9944,0.2797,Cao,[INF0103 - Nhập môn Trí tuệ nhân tạo] Đề bài chưa rõ khiến sinh viên hiểu sai,"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
2504,INF0992,Công nghệ IoT,EM8,Đánh giá báo cáo/tiểu luận,0.9345,0.9313,Tốt,[INF0992 - Công nghệ IoT] Rubric chưa công bố ngay từ đầu học phần,"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
2505,INF1502,Xử lý hậu kỳ,EM8,Đánh giá báo cáo/tiểu luận,0.5793,0.3296,Trung bình,[INF1502 - Xử lý hậu kỳ] Bài tập nộp trễ hoặc phát hiện sao chép,Công bố rubric trước khi giao bài
2506,INF1213,Robot công nghiệp,EM8,Đánh giá báo cáo/tiểu luận,0.7399,0.339,Trung bình,[INF1213 - Robot công nghiệp] Phản hồi sau chấm chưa kịp thời,"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
2507,INF0073,Cấu trúc dữ liệu và giải thuật,EM8,Đánh giá báo cáo/tiểu luận,0.7677,0.5917,Trung bình,[INF0073 - Cấu trúc dữ liệu và giải thuật] Bài tập nộp trễ hoặc phát hiện sao chép (ghi nhận học kỳ này),Đào tạo về đạo văn và trích dẫn chuẩn
2508,INF1063,Học máy (Machine Learning),EM8,Đánh giá báo cáo/tiểu luận,0.8025,0.5024,Trung bình,[INF1063 - Học máy (Machine Learning)] Rubric chưa công bố ngay từ đầu học phần,Đào tạo về đạo văn và trích dẫn chuẩn
2509,INF0153,Hệ điều hành,EM8,Đánh giá báo cáo/tiểu luận,0.1704,0.6772,Thấp,"[INF0153 - Hệ điều hành] Khối lượng bài tập lớn, thiếu chiều sâu","Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
2510,INF1203,Hệ thống thông minh,EM8,Đánh giá báo cáo/tiểu luận,0.3821,0.8938,Tốt,[INF1203 - Hệ thống thông minh] Phản hồi sau chấm chưa kịp thời,Công bố rubric trước khi giao bài
2511,INF1423,Thiết kế hình ảnh,EM8,Đánh giá báo cáo/tiểu luận,0.6791,0.4494,Trung bình,[INF1423 - Thiết kế hình ảnh] Đề bài chưa rõ khiến sinh viên hiểu sai (ghi nhận học kỳ này),Cho phép nộp lại sau khi có phản hồi
2512,INF1463,Khai phá dữ liệu,EM8,Đánh giá báo cáo/tiểu luận,0.9489,0.8058,Thấp,[INF1463 - Khai phá dữ liệu] Rubric chưa công bố ngay từ đầu học phần (ghi nhận học kỳ này),Công bố rubric trước khi giao bài
2513,PLO0043,Triết học Mác - Lênin,EM8,Đánh giá báo cáo/tiểu luận,0.8148,0.7875,Thấp,"[PLO0043 - Triết học Mác - Lênin] Khối lượng bài tập lớn, thiếu chiều sâu (ghi nhận học kỳ này)",Công bố rubric trước khi giao bài
2514,INF0243,Lập trình web (Backend),EM8,Đánh giá báo cáo/tiểu luận,1.0,0.4314,Trung bình,[INF0243 - Lập trình web (Backend)] Bài tập nộp trễ hoặc phát hiện sao chép (ghi nhận học kỳ này),"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
2515,SKI0091,Kỹ năng khởi nghiệp,EM8,Đánh giá báo cáo/tiểu luận,0.6388,0.3732,Trung bình,[SKI0091 - Kỹ năng khởi nghiệp] Rubric chưa công bố ngay từ đầu học phần,"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
2516,INF0203,Lập trình hướng đối tượng và ứng dụng,EM8,Đánh giá báo cáo/tiểu luận,0.7604,0.4181,Trung bình,[INF0203 - Lập trình hướng đối tượng và ứng dụng] Bài tập nộp trễ hoặc phát hiện sao chép,"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
2517,INF1522,Dự án nghề cơ bản,EM8,Đánh giá báo cáo/tiểu luận,0.703,0.7552,Thấp,[INF1522 - Dự án nghề cơ bản] Bài tập nộp trễ hoặc phát hiện sao chép (ghi nhận học kỳ này),"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
2518,INF1413,Cơ sở tạo hình,EM8,Đánh giá báo cáo/tiểu luận,0.9007,0.5411,Trung bình,[INF1413 - Cơ sở tạo hình] Phản hồi sau chấm chưa kịp thời,Cho phép nộp lại sau khi có phản hồi
2519,INF0303,Lập trình trên thiết bị di động,EM8,Đánh giá báo cáo/tiểu luận,0.9032,0.8312,Thấp,[INF0303 - Lập trình trên thiết bị di động] Phản hồi sau chấm chưa kịp thời,Đào tạo về đạo văn và trích dẫn chuẩn
2520,INF1263,Kiểm thử phần mềm,EM8,Đánh giá báo cáo/tiểu luận,0.7805,0.3519,Trung bình,[INF1263 - Kiểm thử phần mềm] Bài tập nộp trễ hoặc phát hiện sao chép,Đào tạo về đạo văn và trích dẫn chuẩn
2521,PLO0072,Lịch sử Đảng Cộng sản Việt Nam,EM8,Đánh giá báo cáo/tiểu luận,0.5661,0.8371,Thấp,[PLO0072 - Lịch sử Đảng Cộng sản Việt Nam] Rubric chưa công bố ngay từ đầu học phần (ghi nhận học kỳ này),Công bố rubric trước khi giao bài
2522,INF1263,Kiểm thử phần mềm,EM8,Đánh giá báo cáo/tiểu luận,0.6877,0.6618,Thấp,[INF1263 - Kiểm thử phần mềm] Đề bài chưa rõ khiến sinh viên hiểu sai (ghi nhận học kỳ này),Công bố rubric trước khi giao bài
2523,PLO0032,Tư tưởng Hồ Chí Minh,EM8,Đánh giá báo cáo/tiểu luận,0.8227,0.6062,Thấp,[PLO0032 - Tư tưởng Hồ Chí Minh] Rubric chưa công bố ngay từ đầu học phần,Đào tạo về đạo văn và trích dẫn chuẩn
2524,INF1453,Đồ họa máy tính,EM8,Đánh giá báo cáo/tiểu luận,0.5617,0.7948,Thấp,[INF1453 - Đồ họa máy tính] Bài tập nộp trễ hoặc phát hiện sao chép,Đào tạo về đạo văn và trích dẫn chuẩn
2525,SKI0091,Kỹ năng khởi nghiệp,EM8,Đánh giá báo cáo/tiểu luận,0.5688,0.5696,Trung bình,[SKI0091 - Kỹ năng khởi nghiệp] Đề bài chưa rõ khiến sinh viên hiểu sai (ghi nhận học kỳ này),Cho phép nộp lại sau khi có phản hồi
2526,INF0083,Cơ sở dữ liệu,EM8,Đánh giá báo cáo/tiểu luận,0.5884,0.2491,Cao,"[INF0083 - Cơ sở dữ liệu] Khối lượng bài tập lớn, thiếu chiều sâu","Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
2527,INF1293,Phân tích dữ liệu lớn,EM8,Đánh giá báo cáo/tiểu luận,0.7097,0.3998,Trung bình,[INF1293 - Phân tích dữ liệu lớn] Rubric chưa công bố ngay từ đầu học phần (ghi nhận học kỳ này),"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
2528,INF1423,Thiết kế hình ảnh,EM8,Đánh giá báo cáo/tiểu luận,0.6917,0.5032,Trung bình,"[INF1423 - Thiết kế hình ảnh] Khối lượng bài tập lớn, thiếu chiều sâu (ghi nhận học kỳ này)",Đào tạo về đạo văn và trích dẫn chuẩn
2529,BSC0092,Phương pháp luận nghiên cứu khoa học,EM8,Đánh giá báo cáo/tiểu luận,0.5119,0.682,Thấp,[BSC0092 - Phương pháp luận nghiên cứu khoa học] Phản hồi sau chấm chưa kịp thời,Cho phép nộp lại sau khi có phản hồi
2530,INF1532,Dự án nghề nâng cao,EM8,Đánh giá báo cáo/tiểu luận,0.5991,0.284,Cao,"[INF1532 - Dự án nghề nâng cao] Khối lượng bài tập lớn, thiếu chiều sâu (ghi nhận học kỳ này)",Đào tạo về đạo văn và trích dẫn chuẩn
2531,INF1522,Dự án nghề cơ bản,EM8,Đánh giá báo cáo/tiểu luận,0.9582,0.3523,Trung bình,[INF1522 - Dự án nghề cơ bản] Bài tập nộp trễ hoặc phát hiện sao chép (ghi nhận học kỳ này),"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
2532,INF1433,Thiết kế minh hoạ,EM8,Đánh giá báo cáo/tiểu luận,0.6273,0.7143,Thấp,[INF1433 - Thiết kế minh hoạ] Rubric chưa công bố ngay từ đầu học phần (ghi nhận học kỳ này),"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
2533,PLO0072,Lịch sử Đảng Cộng sản Việt Nam,EM8,Đánh giá báo cáo/tiểu luận,0.7586,0.604,Thấp,"[PLO0072 - Lịch sử Đảng Cộng sản Việt Nam] Khối lượng bài tập lớn, thiếu chiều sâu",Cho phép nộp lại sau khi có phản hồi
2534,INF1453,Đồ họa máy tính,EM8,Đánh giá báo cáo/tiểu luận,0.8308,0.2679,Cao,"[INF1453 - Đồ họa máy tính] Khối lượng bài tập lớn, thiếu chiều sâu","Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
2535,INF1433,Thiết kế minh hoạ,EM8,Đánh giá báo cáo/tiểu luận,0.5508,0.6165,Thấp,[INF1433 - Thiết kế minh hoạ] Rubric chưa công bố ngay từ đầu học phần (ghi nhận học kỳ này),"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
2536,INF0153,Hệ điều hành,EM8,Đánh giá báo cáo/tiểu luận,0.6009,0.3374,Trung bình,"[INF0153 - Hệ điều hành] Khối lượng bài tập lớn, thiếu chiều sâu",Cho phép nộp lại sau khi có phản hồi
2537,INF1413,Cơ sở tạo hình,EM8,Đánh giá báo cáo/tiểu luận,0.6919,0.2911,Cao,[INF1413 - Cơ sở tạo hình] Đề bài chưa rõ khiến sinh viên hiểu sai,Đào tạo về đạo văn và trích dẫn chuẩn
2538,INF0263,Mạng máy tính,EM8,Đánh giá báo cáo/tiểu luận,0.5705,0.7922,Thấp,[INF0263 - Mạng máy tính] Đề bài chưa rõ khiến sinh viên hiểu sai,Công bố rubric trước khi giao bài
2539,INF0893,Mật mã và An toàn thông tin,EM8,Đánh giá báo cáo/tiểu luận,0.6587,0.6458,Thấp,[INF0893 - Mật mã và An toàn thông tin] Bài tập nộp trễ hoặc phát hiện sao chép (ghi nhận học kỳ này),Cho phép nộp lại sau khi có phản hồi
2540,INF1393,Kiến trúc máy tính,EM8,Đánh giá báo cáo/tiểu luận,0.8209,0.4457,Trung bình,[INF1393 - Kiến trúc máy tính] Rubric chưa công bố ngay từ đầu học phần (ghi nhận học kỳ này),"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
2541,INF1423,Thiết kế hình ảnh,EM8,Đánh giá báo cáo/tiểu luận,0.8762,0.1614,Cao,[INF1423 - Thiết kế hình ảnh] Bài tập nộp trễ hoặc phát hiện sao chép (ghi nhận học kỳ này),Cho phép nộp lại sau khi có phản hồi
2542,PLO0052,Kinh tế chính trị Mác - Lênin,EM8,Đánh giá báo cáo/tiểu luận,0.3447,0.2124,Cao,"[PLO0052 - Kinh tế chính trị Mác - Lênin] Khối lượng bài tập lớn, thiếu chiều sâu",Công bố rubric trước khi giao bài
2543,INF0893,Mật mã và An toàn thông tin,EM8,Đánh giá báo cáo/tiểu luận,0.721,0.7961,Thấp,[INF0893 - Mật mã và An toàn thông tin] Đề bài chưa rõ khiến sinh viên hiểu sai,Cho phép nộp lại sau khi có phản hồi
2544,INF0243,Lập trình web (Backend),EM8,Đánh giá báo cáo/tiểu luận,0.6381,0.5727,Trung bình,[INF0243 - Lập trình web (Backend)] Đề bài chưa rõ khiến sinh viên hiểu sai,"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
2545,SKI0021,"Kỹ năng lễ tân, khánh tiết, giao tiếp",EM8,Đánh giá báo cáo/tiểu luận,0.7052,0.5327,Trung bình,"[SKI0021 - Kỹ năng lễ tân, khánh tiết, giao tiếp] Đề bài chưa rõ khiến sinh viên hiểu sai (ghi nhận học kỳ này)","Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
2546,INF1443,Thiết kế UX/UI,EM8,Đánh giá báo cáo/tiểu luận,0.7389,0.3654,Trung bình,[INF1443 - Thiết kế UX/UI] Rubric chưa công bố ngay từ đầu học phần,Công bố rubric trước khi giao bài
2547,INF0103,Nhập môn Trí tuệ nhân tạo,EM8,Đánh giá báo cáo/tiểu luận,0.6506,0.3641,Trung bình,[INF0103 - Nhập môn Trí tuệ nhân tạo] Bài tập nộp trễ hoặc phát hiện sao chép (ghi nhận học kỳ này),Đào tạo về đạo văn và trích dẫn chuẩn
2548,INF1383,Tin học cơ sở (Introduction to Informatics),EM8,Đánh giá báo cáo/tiểu luận,0.7561,0.836,Thấp,[INF1383 - Tin học cơ sở (Introduction to Informatics)] Phản hồi sau chấm chưa kịp thời,Đào tạo về đạo văn và trích dẫn chuẩn
2549,INF1263,Kiểm thử phần mềm,EM8,Đánh giá báo cáo/tiểu luận,0.8385,0.7893,Thấp,"[INF1263 - Kiểm thử phần mềm] Khối lượng bài tập lớn, thiếu chiều sâu (ghi nhận học kỳ này)",Công bố rubric trước khi giao bài
2550,BSC0092,Phương pháp luận nghiên cứu khoa học,EM8,Đánh giá báo cáo/tiểu luận,0.6322,0.8564,Tốt,[BSC0092 - Phương pháp luận nghiên cứu khoa học] Rubric chưa công bố ngay từ đầu học phần (ghi nhận học kỳ này),"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
2551,INF0823,Thiết kế web (frontend),EM8,Đánh giá báo cáo/tiểu luận,0.6418,0.2822,Cao,"[INF0823 - Thiết kế web (frontend)] Khối lượng bài tập lớn, thiếu chiều sâu",Đào tạo về đạo văn và trích dẫn chuẩn
2552,INF0802,Giới thiệu ngành và Kỹ năng nghề nghiệp,EM8,Đánh giá báo cáo/tiểu luận,0.8817,0.7153,Thấp,[INF0802 - Giới thiệu ngành và Kỹ năng nghề nghiệp] Đề bài chưa rõ khiến sinh viên hiểu sai,Công bố rubric trước khi giao bài
2553,INF0433,Nhập môn lập trình,EM8,Đánh giá báo cáo/tiểu luận,0.6044,0.6437,Thấp,[INF0433 - Nhập môn lập trình] Bài tập nộp trễ hoặc phát hiện sao chép,"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
2554,INF0073,Cấu trúc dữ liệu và giải thuật,EM8,Đánh giá báo cáo/tiểu luận,0.671,0.4918,Trung bình,[INF0073 - Cấu trúc dữ liệu và giải thuật] Đề bài chưa rõ khiến sinh viên hiểu sai (ghi nhận học kỳ này),"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
